applicationsCount,applyType,applyUrl,benefits,companyId,companyName,companyUrl,contractType,description,experienceLevel,id,jobUrl,location,postedTime,posterFullName,posterProfileUrl,publishedAt,salary,sector,title,workType
Be among the first 25 applicants,EASY_APPLY,https://vn.linkedin.com/jobs/view/digitas-senior-data-analyst-at-publicis-groupe-4083408580?trk=public_jobs_topcard-title,,468160,Publicis Groupe,https://fr.linkedin.com/company/publicis-groupe?trk=public_jobs_topcard-org-name,Full-time,"FOUNDED IN 1926, PUBLICIS GROUPE IS NOW THE 2ND LARGEST COMMUNICATIONS GROUP IN THE WORLD. THROUGH A POWERFUL ALCHEMY OF CREATIVITY AND TECHNOLOGY, WE ARE DRIVING BUSINESS TRANSFORMATION ACROSS THE ENTIRE VALUE CHAIN.





Job Description



Join Digitas as a Data Analytics Manager, where you'll collaborate with brilliant minds to pioneer marketing solutions and transform ambitious businesses.



We're seeking a talented individual with a passion for data and technology, who can analyze large datasets from multiple sources, drive insights, and contribute to the bigger picture of marketing and business.



If you're ready to be part of a dynamic team and make a difference in marketing analytics, apply now!



Responsibilities:



As an Data Analytics Manager you will ensure robust analytical frameworks and methodologies are applied for our Clients.



Together with your Team of Executives and other stakeholders in Vietnam and SEA, you will gather, organize / structure, and validate large data sets from various activities, sources and markets. Then, using data mining, science and visualization techniques you will analyze data sets to find insights that will help inform plans and improve performance.



Detailed responsibilities include:



 * Gain deep knowledge of the Client's business, data, and marketing technology stack
 * Analyze large marketing datasets in a variety of databases and systems, to uncover insights and trends for informed decision-making
 * Collaborate with cross-functional Teams to collect data requirements, identify data-driven solutions and optimization opportunities
 * Design, develop, and maintain performance dashboards, reports, and visualizations for effective communication of insights to various internal and external stakeholders
 * Optimize data storage, connectivity, and retrieval processes and relevant technology solutions
 * Implement data quality and integrity measures including database schema and data pipeline to ensure accurate, integrated and valid / reliable analytics outputs
 * Conduct quality checks on collected data to identify and resolve any inconsistencies or discrepancies, track and resolve issues
 * Identify process improvement and automation opportunities to enhance data analytics operations and outcomes
 * Lead the kick-off meeting to explain the data collection process, timeline, requirements, and the weekly check-ins to track each market's progress and perform quality checks
 * Develop and maintain relevant processes and documentations
 * Ensure adherence to established guidelines, compliance with data privacy and security regulations
   
   

Qualifications


 * 3 years of experience in data analytics, preferably in relevant media and communications, marketing environments.
 * Understanding of media planning and media / CRM activation principles as well as familiarity with data/reports from martech platforms like Salesforce, CM360, DV360, Facebook, Google Ads, LinkedIn, TikTok, Twitter, etc.
 * Strong analytical skills with expertise in data manipulation, statistical analysis, and large-scale data visualization
 * Knowledge of data warehousing technologies, including data modeling, schema design, and ETL processes
 * Solid understanding of media and communications, related performance metrics, and attribution models
 * Proven end to end experience in managing analytical projects and Team independently, effectively and efficiently
 * Strong problem-solving abilities and strategic thinking for data-driven decision-making, attention to details
 * Excellent communication skills to convey complex data insights to technical and non-technical stakeholders (fluent in Vietnamese and proficient in English)
 * Familiarity with data security and privacy practices, including access controls, encryption, and anonymization
 * Passion for discovering untapped opportunities for clients and contributing to the team's success
   
   

Additional Information


 * Potential challenges and chances
 * Work in a professional, active, international and dynamic environment.
 * Open to travel oversea for training in Singapore",Mid-Senior level,4083408580,https://vn.linkedin.com/jobs/view/digitas-senior-data-analyst-at-publicis-groupe-4083408580?trk=public_jobs_topcard-title,"District 4, Ho Chi Minh City, Vietnam",2 weeks ago,,,2024-11-22,,Advertising Services,Digitas | Senior Data Analyst,Advertising
26 applicants,EASY_APPLY,https://vn.linkedin.com/jobs/view/data-engineer-at-vietinbank-4092590159?trk=public_jobs_topcard-title,,313486,VietinBank,https://vn.linkedin.com/company/vietinbank?trk=public_jobs_topcard-org-name,Full-time,"Job description

Participate in developing and deploying services using Big Data technologies: Hadoop ecosystem, Kafka, Spark, Airflow, ...

Research, build, and optimize ETL Jobs that are flexible and scalable with high reliability, serving the exploitation/ingesting and synthesis of various types of data from many different sources;

Planning and designing platform tools, monitoring tools, data quality KPI warnings... to automatically monitor the current status of the system and data quality to help bring Issue timely warnings to the team

Research and planning data mining and analysis tools (Big Data OLAP, Notebook...)

Request:

Graduated from a university with good grades or higher majoring in Data Science, Computer Science, IT, Applied Mathematics, or other related majors;

Proficient in database query languages such as SQL and NoSQL.

Knowledge of storage programming, distributed data processing, and big data processing (Hadoop, Spark, ElasticSearch, Kafka, etc.)

Knowledge of building and optimizing data processing streams (batch processing, stream processing, etc.);

Skills in using programming languages (Java, Python, Scala, ... );

Having an international certificate in Data Engineer (AWS, CCA, CCP, IBM Certified Data Engineer, Google Professional Data Engineer...) is an advantage

Good thinking, and ability to research, evaluate, and update new technology.",Mid-Senior level,4092590159,https://vn.linkedin.com/jobs/view/data-engineer-at-vietinbank-4092590159?trk=public_jobs_topcard-title,Hanoi Capital Region,3 days ago,Nguyen Dai Nghia,https://vn.linkedin.com/in/nguyen-dai-nghia-ba4120232,2024-12-09,,IT System Data Services and Banking,Data Engineer,"Analyst, Science, and Finance"
Be among the first 25 applicants,EASY_APPLY,https://vn.linkedin.com/jobs/view/ai-developer-at-sapo-technology-jsc-4093229044?trk=public_jobs_topcard-title,,75646139,Sapo Technology JSC,https://vn.linkedin.com/company/sapovn?trk=public_jobs_topcard-org-name,Full-time,"Mô t? công vi?c

 * Phát tri?n và tri?n khai các ?ng d?ng AI s? d?ng công ngh? Generative AI.
 * Tích h?p ?ng d?ng vào các n?n t?ng khác nhau nh? website, ?ng d?ng di ??ng.
 * T?i ?u hóa hi?u su?t và ?? chính xác c?a chatbot thông qua các k? thu?t h?c sâu (deep learning) và x? lý ngôn ng? t? nhiên (NLP).
 * Nghiên c?u và áp d?ng các công ngh? m?i nh?t ?? c?i thi?n tính n?ng và hi?u su?t c?a chatbot.
 * H?p tác v?i các b? ph?n khác ?? ??m b?o chatbot ?áp ?ng yêu c?u kinh doanh và ng??i dùng.
 * Th?c hi?n ki?m th? và s?a l?i ?? ??m b?o ch?t l??ng s?n ph?m.
   

Yêu c?u công vi?c

 * Có 2 n?m kinh nghi?m tr? lên ? v? trí t??ng ???ng
 * T?t nghi?p ??i h?c chuyên ngành Khoa h?c Máy tính, K? thu?t Ph?n m?m ho?c các ngành liên quan.
 * Có kinh nghi?m làm vi?c v?i các mô hình Generative AI nh? GPT-4.
 * Thành th?o ngôn ng? l?p trình Python, và các th? vi?n nh? TensorFlow, PyTorch, Keras.
 * Kinh nghi?m v?i các công ngh? và công c? x? lý ngôn ng? t? nhiên (NLP).
 * Kh? n?ng phân tích và gi?i quy?t v?n ?? t?t.
 * K? n?ng làm vi?c nhóm và giao ti?p hi?u qu?.

?u Tiên:

 * Có kinh nghi?m làm vi?c v?i các h? th?ng chatbot th??ng m?i.
 * Kinh nghi?m v?i các mô hình ngôn ng? l?n (LLM) mã ngu?n m?
 * Hi?u bi?t v? các công c? và n?n t?ng AI nh? OpenAI, Hugging Face.
 * Kinh nghi?m làm vi?c trong các d? án Agile/Scrum.
 * Ch?ng ch? liên quan ??n AI và Machine Learning là m?t l?i th?.




Quy?n l?i

 * L??ng/th??ng h?p d?n theo quy ??nh c?a công ty
 * Review t?ng l??ng 1 l?n/n?m
 * ???c làm vi?c trong môi tr??ng chuyên nghi?p, tr? trung, n?ng ??ng
 * Tham gia x? lý các bài toán doanh nghi?p thú v? v?i tinh th?n t?p trung vào s?n ph?m, h? tr? khách hàng và c?ng ??ng
 * Ti?p c?n và ?ng d?ng các gi?i pháp, công ngh? ??u ngành v? Th??ng m?i ?i?n t? và trí tu? nhân t?o
 * Làm vi?c cùng các qu?n lý, chuyên gia trong ngành AI và D? li?u
 * Ch? ?? BHXH, BHYT theo lu?t Lao ??ng, ngoài ra ???c tham gia ch??ng trình b?o hi?m Sapo Care
 * Tham gia các khoá ?ào t?o t? các chuyên gia hàng ??u v? th??ng m?i ?i?n t?, marketing online, ph?n m?m",Entry level,4093229044,https://vn.linkedin.com/jobs/view/ai-developer-at-sapo-technology-jsc-4093229044?trk=public_jobs_topcard-title,"Hanoi, Hanoi, Vietnam",6 days ago,Linh T?,https://vn.linkedin.com/in/linhtahrwork,2024-12-06,,"Technology, Information and Internet",AI Developer,Engineering and Information Technology
121 applicants,EASY_APPLY,https://vn.linkedin.com/jobs/view/ai-prompt-engineer-at-blueclip-4084201952?trk=public_jobs_topcard-title,,76170223,Blueclip,https://uk.linkedin.com/company/blueclipglobal?trk=public_jobs_topcard-org-name,Full-time,"As Blueclip, we started our journey to bring the most creative minds and the know-how together to deliver great works.




About Our Search

We are currently looking for an AI Prompt Engineer for Content Creation to join our client, a global leader in AI-driven cryptocurrency analytics. This role offers the opportunity to combine creativity and technical expertise to revolutionize content production in the cryptocurrency space.




What are we looking for?

• Bachelor’s degree in Computer Science, AI, Journalism, or a related field.

• 3+ years of experience in content creation, prompt engineering, or related roles.

• Extensive experience with ChatGPT, Claude, Midjourney, and Runway ML.

• Expert-level proficiency with Zapier for workflow automation.

• Strong writing and editing skills with meticulous attention to detail.

• Excellent understanding of SEO principles and content optimization techniques.

• Proven track record of creating effective prompts for high-quality, engaging content.

• Creative mindset with an eye for visual design and data visualization.

• Familiarity with cryptocurrency markets and blockchain technology.




Preferred Qualifications:

• Experience in the fintech or cryptocurrency industry.

• Knowledge of content management systems and publishing platforms.

• Familiarity with data analysis and visualization tools.

• Understanding of AI ethics and responsible AI use in content creation.

• Experience with A/B testing and content performance analysis.




What will you do?

This role is at the forefront of integrating AI into content creation, allowing you to innovate and impact the crypto market analysis and education landscape.

• Design and implement effective prompts for AI models to generate accurate, engaging crypto-related content.

• Create diverse content types, including articles, market analyses, educational materials, and visual assets.

• Use Zapier to automate workflows and integrate AI-generated content into the platform.

• Continuously refine and optimize prompts based on performance metrics and user engagement.

• Develop creative solutions for visual content generation using tools like Midjourney and Runway ML.

• Ensure all AI-generated content aligns with the brand voice, quality standards, and SEO best practices.

• Collaborate with the marketing and product teams to align content strategy with business goals.




Why join this team?

Join a mission-driven team at the cutting edge of AI and cryptocurrency. With a remote-first work environment, competitive salary, and equity package, this role offers the opportunity to innovate and make a lasting impact on crypto education and analytics.




Ready to lead the next wave of AI-driven content? Apply now!",Mid-Senior level,4084201952,https://vn.linkedin.com/jobs/view/ai-prompt-engineer-at-blueclip-4084201952?trk=public_jobs_topcard-title,Vietnam,2 weeks ago,"Beril Toprak, MBA",https://tr.linkedin.com/in/beriltoprak,2024-11-27,,Human Resources Services,AI Prompt Engineer,Information Technology and Engineering
36 applicants,EASY_APPLY,https://vn.linkedin.com/jobs/view/senior-data-engineer-remote-fluent-in-english-at-amela-technology-4096386076?trk=public_jobs_topcard-title,,38155788,AMELA Technology,https://vn.linkedin.com/company/amelainc-technology?trk=public_jobs_topcard-org-name,Full-time,"Responsibilities

 * Build and develop large-scale data storage and processing systems (Big Data).
 * Develop scalable and highly reliable ETL solutions to handle data ingestion from various sources, including structured, streaming, and high-velocity data.
 * Build and enhance data mining and data management tools.
 * Design detailed solutions for data collection, normalization, cleaning, enrichment, storage, processing, analysis, and visualization of big data.
 * Collaborate with Data Scientists to translate machine learning models, algorithms, and data mining techniques into specifications and software designs that ensure effective implementation and deployment in distributed computing environments with scalable capabilities for rapidly growing input datasets.
 * Design solutions and directly develop foundational, reusable modules and libraries with widespread impact.




Qualifications

 * Bachelor’s degree or higher
 * Fluent in English
 * Knowledge of programming, data structures, and algorithms.
 * Knowledge of distributed data storage and processing, and big data technologies (Hadoop, Spark, Elastic Search, etc.).
 * Understanding of data processing workflows (batch processing, stream processing, etc.).
 * Knowledge of various types of databases (RDBMS, Graph Databases, NoSQL products, etc.).
 * Proficiency in programming languages (Java, Scala, etc.) and SQL.
 * Expertise in at least one of the big data frameworks or libraries (Hadoop, Spark, Kafka, Zookeeper, etc.).
 * Experience with at least one of the databases (Oracle, Neo4j, HBase, Cassandra, MongoDB, etc.).




Benefits

 * Competitive salary: The salary will be based on the candidate’s skills and experience, with the potential for bonuses based on performance and capabilities. 
 * Professional growth opportunities: The position offers opportunities for professional development and growth in the field of software development. 
 * Flexible working hours: Freelancer Developers have the flexibility to choose their own working hours, allowing for a better work-life balance. 
 * Diverse projects: Working as a Freelancer Developer provides exposure to a variety of projects, industries, and technologies, allowing for continuous learning and skill enhancement. 
 * Remote/Hybrid work: The position offers the option to work remotely, providing flexibility and eliminating the need for commuting. 
 * Creative and dynamic work environment: Freelancer Developers will have the opportunity to work in a creative and dynamic environment, collaborating with diverse teams and clients. 
 * International exposure: Working on projects with clients from different countries provides the opportunity to gain international exposure and broaden professional networks ",Mid-Senior level,4096386076,https://vn.linkedin.com/jobs/view/senior-data-engineer-remote-fluent-in-english-at-amela-technology-4096386076?trk=public_jobs_topcard-title,Vietnam,1 day ago,,,2024-12-11,,Information Technology & Services,Senior Data Engineer (Remote - Fluent in English),Information Technology
50 applicants,EASY_APPLY,https://vn.linkedin.com/jobs/view/bgsv-senior-ai-engineer-data-scientist-hcm-hanoi-at-bosch-asean-4081661133?trk=public_jobs_topcard-title,,9398192,Bosch ASEAN,https://sg.linkedin.com/company/bosch-asean?trk=public_jobs_topcard-org-name,Full-time,"COMPANY INFORMATION




Bosch Global Software Technologies Company Limited (BGSV) is 100% owned subsidiary of Robert Bosch GmbH. BGSV has started its operations from 19th October, 2010 at e-Town2 in HCMC. This engineering development center will be engaged in developing embedded systems and software, mechanical design and simulation, and will provide IT (SAP Consulting, JAVA Development….) and Business Services (Finance and accounting, Economics, Purchasing, Logistics, Translations Japanese-English-Japanese, Information Security ) solutions to the Bosch group of companies globally.




Office location:

 * HCM: Etown 2, 364 Cong Hoa, Ward 13, Tan Binh Dist., HCMC/ OfficeHaus Building, 32 Tan Thang street, Son Ky ward, Tan Phu district
 * Hanoi: Capital Place building, 29 Lieu Giai, Ba Dinh, Hanoi




JOB DESCRIPTION




We are seeking a highly skilled and experienced Senior AI Engineer/ Data Scientist to join our team. As a Senior AI Engineer/ Data Scientist, you will be responsible for developing and implementing cutting-edge solutions using Python, Machine Learning, LLMs, and classical NLP methodologies. You will work closely with our team of experts to analyze data, build models, and create innovative (Gen)AI solutions. Additionally, you will guide junior colleagues and possibly lead a topic.

Main responsibilities:

 * Design, develop, and implement advanced machine learning algorithms, models and LLM-based pipelines
 * Analyze large datasets to extract meaningful insights and patterns
 * Write production quality code in Python, using standard software engineering best practices (git, testing, etc.)
 * Collaborate with cross-functional teams to identify, understand and solve business problems
 * Stay up-to-date with the latest advancements in AI, GenAI and data science
 * Collaborate with software engineers to integrate AI models into production systems
 * Provide guidance and mentorship to junior data scientists and engineers

Qualifications

 * At least a Bachelor's degree in Computer Science, Data Science, or a related field
 * Minimum of 5 years of experience in data science and AI engineering
 * Strong proficiency in programming languages like Python
 * In-depth knowledge of machine learning algorithms and techniques
 * Experience with LLMs and RAG or agent frameworks (Langchain, LLamaIndex, etc.)
 * Proficiency in NLP (Natural Language Processing) techniques and libraries
 * Strong problem-solving and analytical skills
 * Excellent communication and collaboration abilities
 * Ability to work independently and motivation to integrate to and shape a team environment
 * Strong attention to detail and ability to prioritize tasks




WHY BOSCH?

Because we do not just follow trends, we create them. Together we turn ideas into reality, working every day to make the world of tomorrow a better place. Do you have high standards when it comes to your job? So do we. At Bosch, you will discover more than just work.

Benefits and Career Opportunities

 * Working in one of the Best Places to Work in Vietnam and Top 30 of the Most Innovative Companies all over the world
 * Join in a dynamic and fast-growing global company (English-speaking environment), with opportunity to work in global projects and being a part of innovation team contributing initiative ideas to the hi-tech world
 * Onsite opportunities: short-term and long-term assignments in worldwide offices
 * Engage in our diverse training programs which surely help strengthen both your personal and professionalism
 * 13th-month salary bonus + attractive performance bonus (you'll love it!) + annual performance appraisal
 * 100% offered salary and mandatory social insurances in 2-month probation
 * 15++ days of annual leave + 1-day of birthday leave
 * Premium health insurance for employee and 02 family members
 * Flexible working time and working model
 * Lunch and parking allowance
 * Good benefits of company activities such as: football, badminton, yoga, Aerobic, team building…",Mid-Senior level,4081661133,https://vn.linkedin.com/jobs/view/bgsv-senior-ai-engineer-data-scientist-hcm-hanoi-at-bosch-asean-4081661133?trk=public_jobs_topcard-title,Ho Chi Minh City Metropolitan Area,3 days ago,Huong Tran,https://vn.linkedin.com/in/huong-tran-75755839,2024-12-10,,Software Development,[BGSV] Senior AI Engineer/ Data Scientist (HCM/Hanoi),Information Technology and Science
Be among the first 25 applicants,EASY_APPLY,https://vn.linkedin.com/jobs/view/python-developer-algorithms-english-very-good-salary-at-larion-4099352641?trk=public_jobs_topcard-title,,707010,LARION,https://vn.linkedin.com/company/larion-computing-ltd-?trk=public_jobs_topcard-org-name,Full-time,"LARION, a global software outsourcing partner with 2 decades deep industry expertise. We are a 100% Vietnam technology company specializing in turnkey solutions and building highly skilled development teams for companies of all size and types of business. Run by a team of successful entrepreneurs and dedicated technical experts - LARION is a unique symphony where we create a frictionless future for customers with passion, while maintaining full compliance with your needs and objectives.




I. What You’ll Do

 * Participate in designing distributed system architecture for systems and services.
 * Participate in development and maintenance of backend services in Python.
 * Participate in development and maintenance of web user interfaces.
 * Coordinate with stake holders such as infrastructure team, business team, etc … to resolve issues.




II. What You’ll Bring

 * 4+ years of hands-on using Python to develop scalable and robust software applications in web environments with exposure to backend stacks.
 * Exceptional experience with Python.
 * Strong understanding of data structures, algorithms, Object Oriented Programming.
 * Working knowledge of Unix/Linux environment.
 * Having knowledge and experience with web front-end development is a big plus.
 * Experience with CI/CD, microservices, caching tools, data visualization, queuing systems, or large-scale distributed systems is a great plus.
 * Working experience or willingness to work with C++ is an advantage.
 * Excellent debugging and problem-solving skills.
 * Excellent interpersonal skills.
 * Good command of English (oral communication).




III. Why You’ll Love Working Here

1/. Working place:

 * Join a young and dynamic team with awesome projects applying the latest technology.
 * Working with specialists from all over the world provides you with a fantastic opportunity to expand your skill set.
 * Culture of openness and honesty in which individuals are respected and encouraged to achieve their full potential.




2/. Benefit comprise:

 * 13th-month salary and attractive performance bonuses.
 * Premium Healthcare and Accident Insurance.
 * Annual health check package.
 * Free parking and allowances: Lunch, Marriage, Newborn baby, Bereavement and others applied.
 * A spacious pantry that is fully equipped with coffee maker, fridge, microwave and more for your most comfortable lunchtime.
 * A wide range of sports and social activities: Yoga, Football, Badminton, Tech clubs, etc.
 * Annual company trip and team building.
 * Chance to be honored quarterly and annually with recognition awards for individuals, teams, long-term service, etc.
 * Advanced English and appropriate soft skills training to assist your career development.
 * Engaging monthly events: Happy Gathering, Mini Game, Team Birthday Celebrations, Company’s Year-end party, etc.
 * Exclusive company supporting funds to ease your personal loans of Home, Vehicle, Tuition, etc.




Office Location: QTSC1 Building, Quang Trung Software City, District 12, Ho Chi Minh City.




Gentle notice to our candidate about Decree No.13/2023/N?-CP

""According to Decree No.13/2023/N?-CP on protecting personal data, LARION would apply """"Personal Data Processing Agreement"""" with all candidates to ensure compliance with the decree.

By submitting this application to LARION, you agree to allow LARION to proceed your provided information in accordance with """"Personal Data Processing Agreement"""" that you have read, fully understood and agreed to the entire content at link https://larion.com/privacy-policy/""",Entry level,4099352641,https://vn.linkedin.com/jobs/view/python-developer-algorithms-english-very-good-salary-at-larion-4099352641?trk=public_jobs_topcard-title,"District 12, Ho Chi Minh City, Vietnam",11 minutes ago,Jullie Nhu,https://vn.linkedin.com/in/jullie-nhu-4996b7224,2024-12-13,,,"Python Developer (Algorithms, English) - Very Good Salary",IT Services and IT Consulting
Be among the first 25 applicants,EASY_APPLY,https://vn.linkedin.com/jobs/view/lead-ai-engineer-at-pegasi-4094841413?trk=public_jobs_topcard-title,,11715663,Pegasi,https://vn.linkedin.com/company/pegasi-recruitment?trk=public_jobs_topcard-org-name,Full-time,"JOB DESCRIPTION

Design and Develop AI Models and Algorithms:

 * Create and implement artificial intelligence systems by designing and developing algorithms from scratch.
 * Work on tasks such as speech recognition, image processing, and decision-making processes within business applications.
 * Integrate AI Solutions:
 * Implement AI solutions that integrate with existing business systems to enhance functionality and user interaction. This involves writing code, deploying models to production, and continuously monitoring and updating them as needed.

Manage Data Flow and Infrastructure:

 * Handle the data flow and infrastructure necessary for effective AI deployment. This includes managing data pipelines, storage, and processing resources.
 * Generative AI:
 * Collect and preprocess data to ensure it is suitable for training generative models. This may involve handling large datasets, augmenting data, and ensuring high data quality.
 * Fine-tune hyperparameters and deploy generative models into production environments.
 * Stay current with the latest advancements in generative AI, machine learning, and related fields.

Collaborate Across Teams:

 * Collaborate with other teams to align AI initiatives with organizational goals. Effective communication and teamwork are essential for successful AI implementation.

JOB REQUIREMENT
 * Bachelor or higher degree in Computer Science or related fields.
 * Strong experience in machine learning, deep learning, NLP, and computer vision.
 * Familiarity with AI frameworks such as TensorFlow or PyTorch.
 * Proficiency in programming languages such as Python, and experience with AI frameworks like OpenAI's GPT, Copilot, or similar.
 * Proven experience in developing and refining prompts for AI applications.
 * Experience with Large Language Models (LLM) and Retrieval-Augmented Generation (RAG) techniques is highly desirable.
 * Proficiency in English communication.

WHAT'S ON OFFER

Caring Mental & Physical Recreation:

 * Hybrid working: 2 days at the office and 3 days WFH
 * Working hour: Flexible start 8AM-9AM from Mon-Fri
 * Full salary in probation
 * Insurance: Applied from Probation period:
 * Social Insurance, Health Insurance, Unemployment Insurance (on 100% salary)
 * Private health insurance & accident insurance. From Managing level: extra for family members
 * Bonus: 13th month salary
 * 16 - 24 paid days off and more
 * Paternity leave: Extra 5 days
 * Annual company trip; Quarterly team building
 * Billiards & Running club
 * Annual health check
 * Well-equipped facility: Macbook pro, additional monitor, ..

Caring Career & Development:

 * Clear Career path
 * Foreign language & International technology-related certifications sponsoring
 * External & internal training courses
 * Soft-skill workshops
 * Tech seminars
 * Monthly and biannual Recognition Awards
 * Performance & salary review: twice/year (Jun & Dec)",Mid-Senior level,4094841413,https://vn.linkedin.com/jobs/view/lead-ai-engineer-at-pegasi-4094841413?trk=public_jobs_topcard-title,"Ho Chi Minh City, Vietnam",3 days ago,,,2024-12-09,,Human Resources Services,Lead AI Engineer,Engineering and Information Technology
96 applicants,EASY_APPLY,https://vn.linkedin.com/jobs/view/data-engineer-at-gene-solutions-4083813817?trk=public_jobs_topcard-title,,42852931,Gene Solutions,https://vn.linkedin.com/company/genesolutions?trk=public_jobs_topcard-org-name,Full-time,"About Us

Gene Solutions is a leading biotech company specializing in innovative genetic solutions for healthcare. With a strong presence across Southeast Asia, including branches in Vietnam, Thailand, Malaysia, Singapore, the Philippines, and Indonesia, we are at the forefront of advancing healthcare through cutting-edge genetic testing.

Key Responsibilities

 * Build and maintain scalable pipelines for genomic data preprocessing in precision oncology.
 * Design and implement software solutions to integrate multi-omics data with clinical data, enabling personalized treatment decision-making.
 * Optimize algorithms and data workflows for performance, efficiency, and scalability in high-throughput environments.
 * Ensure seamless data integration, storage, and retrieval using SQL, NoSQL, or distributed data storage systems.

Job Requirements

 * Bachelor’s or Master’s degree in Computer Science, Software Engineering, Bioinformatics, or a related field (experience in academia or health-tech projects is a plus).
 * Hands-on experience with large-scale genomic and clinical datasets, leveraging SQL, NoSQL, or distributed data systems.
 * Familiarity with Agile methodologies, including Scrum or Kanban for efficient project management.
 * Strong understanding of software development best practices such as version control (Git), code reviews, and CI/CD pipelines.
 * Strong understanding of cloud platforms and big data processing tools (e.g., Spark, Hadoop).

Other requirements:

 * Excellent collaboration skills with cross-functional teams (biologists, clinicians, engineers).
 * Passion for developments in AI, machine learning, and precision medicine.
 * Ability to manage multiple projects independently in a fast-paced environment.
 * Desire to advance healthcare through AI in precision oncology.

Nice to have:

 * Experience with machine learning and AI systems in production, particularly in the healthcare or life sciences sector",Entry level,4083813817,https://vn.linkedin.com/jobs/view/data-engineer-at-gene-solutions-4083813817?trk=public_jobs_topcard-title,Ho Chi Minh City Metropolitan Area,2 weeks ago,,,2024-11-27,,Biotechnology Research,Data Engineer,"Health Care Provider, Information Technology, and Science"
60 applicants,EASY_APPLY,https://vn.linkedin.com/jobs/view/artificial-intelligence-ai-engineer-4095438453?trk=public_jobs_topcard-title,,,,,Full-time,"Company Description

Vietnam Invest Tech Company is a dynamic fintech startup, committed to sustainable growth and technological innovation in the trading platform by using fastAPIs, AI, Quant method... We leverage cutting-edge technology to deliver advanced solutions, empowering investors and driving positive change in the financial landscape.




Role Description

This is a full-time on-site role for an Artificial Intelligence Engineer located in Ho Chi Minh City, Vietnam. The Artificial Intelligence Engineer will be responsible for designing, developing, and implementing AI solutions and algorithms to predict stock prices/market prices/market sentiment... They will collaborate with cross-functional teams to analyze business requirements, build AI models, and participate in the full project lifecycle.




Qualifications

 * Proficiency in programming languages such as Python, Java, or C++
 * At least 2 years of experience in the same position.
 * Experience with machine learning, deep learning, and natural language processing
 * Strong knowledge of AI frameworks like TensorFlow, PyTorch, or Keras
 * Familiarity with data analysis, statistical modeling, and algorithm design
 * Ability to work on AI projects from concept to deployment
 * Excellent problem-solving skills and attention to detail
 * Bachelor's degree in Computer Science, Engineering, or related field
 * Effective communication and teamwork skills",Entry level,4095438453,https://vn.linkedin.com/jobs/view/artificial-intelligence-ai-engineer-4095438453?trk=public_jobs_topcard-title,"Ho Chi Minh City, Vietnam",3 days ago,,,2024-12-10,,,Artificial Intelligence (AI) Engineer,
Be among the first 25 applicants,EASY_APPLY,https://vn.linkedin.com/jobs/view/data-engineer-at-fpt-software-4099304928?trk=public_jobs_topcard-title,,208401,FPT Software,https://vn.linkedin.com/company/fpt-software?trk=public_jobs_topcard-org-name,Full-time,"Company Description

FPT Software, a subsidiary of FPT Corporation, is a global technology and IT services provider with $1 billion in revenue (2023) and over 30,000 employees in 30 countries. The company offers world-class services in Advanced Analytics, AI, Digital Platforms, Cloud, Hyperautomation, IoT, and Low-code. FPT Software is known for partnering with Fortune Global 500 companies in various industries.




Requirements

 * BA/BS in Computer Science, Engineering, or equivalent software/services experience
 * 3+ years’ experience engineering and operationalizing data pipelines with large and complex datasets. 
 * Good English communication
 * Experience working with Cloud technologies; such as ADLS, Azure Databricks, Spark, Azure Synapse, Cosmos DB, and other big data technologies.
 * Experience with Data Modeling, ETL, and Data Warehousing. ? Experience implementing data integration techniques such as event / message-based integration (Kafka, Azure Event Hub), and ETL.
 * Experience with Git / Azure DevOps




Benefits:

 * Get involve in major full-cycle projects with large scale and opportunities to work directly with specialists and experts in system designing in Japanese top corporations in producing medical devices.
 * “FPT care” health insurance is provided by PTI and is exclusive for FPT employees.
 * Company shuttle buses provide a convenient way of transportation for all employees.
 * Annual Summer Vacation: following the company’s policy and starts from May every year.
 * Other allowances: transportation support by company bus, lunch allowance, working onsite allowance, etc. plus company support for housing in District 9.
 * F-Town Campus provides many facilities for FPT Software employees such as a football ground, basketball & volleyball, gym center, cafeteria, etc.




Contact point:

nhunlq2@fpt.com

?0902 546 022 (zalo/skype/whatsapp)

FPT Software - Where talents meet",Entry level,4099304928,https://vn.linkedin.com/jobs/view/data-engineer-at-fpt-software-4099304928?trk=public_jobs_topcard-title,"Ho Chi Minh City, Vietnam",2 hours ago,Nh? Nguy?n,https://vn.linkedin.com/in/nh?-nguy?n-bab95318b,2024-12-13,,IT Services and IT Consulting,Data Engineer,Information Technology
